Ambient Temperature,Ambient Relative Humidity,Ambient Pressure,Exhaust Vacuum,Total Power
0.16274710293115202,0.7527195146554438,0.7536028735380569,0.0,0.22078584825721442
0.15187457396046355,0.7683964318558708,0.4759078365237315,0.0,0.09568992602324983
0.1479209270620313,0.7857037167450663,0.5038459853694803,0.0,0.11086610874677477
0.14202453987730057,0.7993048255371986,0.47010381532260226,0.0,0.09755029371721269
0.13807089297886843,0.8105590356181096,0.5125366857943732,0.0,0.09621737929983909
0.35010224948875257,0.8181311179352813,0.6311095536378843,0.0,0.0911047004274847
0.13312883435582823,0.8249728687659907,0.7979937798414198,0.0,0.09722087343977609
0.12822085889570556,0.8273476416817467,0.8827981952779282,0.0,0.0961564460693306
0.12822085889570556,0.8331177386587001,0.911485391388112,0.0,0.09726086087229735
0.12822085889570556,0.838060764262865,0.9282754391343815,0.0,0.09680386164348354
0.14004771642808445,0.8414085382104448,0.79847562311096,0.0,0.09720373596869553
0.14498977505112476,0.8379136048595124,0.7237504927942382,0.0,0.0955756762160464
0.12822085889570556,0.8252047438890078,0.687677953480204,0.0,0.08775146858606342
0.12822085889570556,0.8298671691675228,0.7363879276359171,0.0,0.09569563851361002
0.13312883435582823,0.841669107367542,0.756055893819223,0.0,0.09057724715089543
0.13510565780504424,0.8359114444720228,0.7367383591046632,0.0,0.08554454314358345
0.14004771642808445,0.8441124726885745,0.6981646151824066,0.0,0.0914188873972942
0.13510565780504424,0.8360059434909257,0.7606991107801377,0.0,0.09189111993373517
0.12327880027266536,0.8366252427293248,0.7873319024048442,0.0,0.09601934630068648
0.1272324471710975,0.8457649757750618,0.7544789522098654,0.0,0.089537573905344
0.12624403544648943,0.8495801208825002,0.6947741907222849,0.0,0.09629164167452137
0.12130197682344923,0.8486603404519817,0.7209251390774511,0.0,0.09591652147420332
0.11639400136332645,0.8522921853369525,0.7027465066362879,0.0,0.09534908076509285
0.1055214723926381,0.8562532601034256,0.7138289018353703,0.0,0.08992221492292896
0.09863667348329919,0.8621409343009783,0.7276534232773884,0.0,0.09574324259994477
0.09369461486025898,0.868850419298405,0.7222261159051868,0.0,0.08593108832462182
0.09369461486025898,0.8769603097971888,0.7326207893468677,0.0,0.09487113573829176
0.08875255623721878,0.8796280897923776,0.7020675456656136,0.0,0.09531480582293178
0.08875255623721878,0.8847906930763825,0.6956239870340255,0.0,0.09153504136795099
0.08384458077709611,0.8882011293288625,0.5292391256734845,0.0,0.08317766797101861
0.08384458077709611,0.890939769924403,0.5617416443996603,0.0,0.09388097074252855
0.08776414451261072,0.8926756223479797,0.5131630820447981,0.0,0.09584416326297446
0.09171779141104286,0.8927060926794073,0.5376494809233918,0.0,0.09422372016413888
0.09171779141104286,0.8889415720463814,0.496710324587184,0.0,0.08384412517970541
0.09171779141104286,0.8857158843818989,0.5281221253668491,0.0,0.09215199032684962
0.09567143830947511,0.8826107116605519,0.5676113715011297,0.0,0.09382575000238019
0.1055214723926381,0.8785884912738369,0.5600989968899057,0.0,0.0912227585615949
0.12031356509884117,0.8756529549492051,0.5281440273336102,0.0,0.08436396180248112
0.13118609406952964,0.8696254314950775,0.5485566603881011,0.0,0.09496063142060113
0.1508861622358555,0.8617793894715715,0.559831792895011,0.0,0.09264136033437109
0.17160872528970694,0.8481968634824626,0.5626396250382868,0.0,0.08954328639570425
0.20020449897750503,0.829500377429027,0.5261421875684391,0.0,0.08361943389220527
0.21104294478527608,0.7946121758761195,0.5519427044548593,0.0,0.10566203002865765
0.23670756646216773,0.7543612233195869,0.6085242454772128,0.0,0.09889272895185325
0.2613496932515338,0.7096551667126797,0.5797231591396894,0.0,0.09332685917759181
0.28404907975460125,0.6687697890626405,0.5604450479652883,0.0,0.09992668970704444
0.28108384458077706,0.6278734666881736,0.5868632003153493,0.0,0.10022945169613356
0.2978527607361964,0.5952549222395094,0.5673485478995985,0.0,0.1010806127597993
0.30770279481935925,0.5672886645106517,0.5891629068290172,0.0,0.09464834861424504
0.3185412406271302,0.5414931241237645,0.657321827500084,0.0,0.09100568392790837
0.3007839127471029,0.5137773243209471,0.574856542117459,0.0,0.09329068007197738
0.3185412406271302,0.49237441697309503,0.6141749529107869,0.0,0.10224976912018124
0.3520790729379686,0.3767679846178116,0.6032502518726233,0.0,0.09060961792960304
0.13312883435582823,0.390096814354177,0.6153138551841835,0.0,0.09640208315481802
0.3372869802317655,0.41907229591692785,0.5988873800867509,0.0,0.09819199680100538
0.3372869802317655,0.4014300696670652,0.5889876910946441,0.0,0.09349442556149012
0.3422290388548057,0.3524177900551807,0.5999386744929325,0.0,0.096611541134691
0.36489434219495565,0.3450963023023069,0.6221253668579152,0.0,0.09212723620195556
0.371813224267212,0.33256575425787027,0.6104078146217375,0.0,0.08968419449125509
0.3994205862304022,0.30698320558681047,0.6228919356958045,0.0,0.09590890482038977
0.39645535105657814,0.28846689073974524,0.6002453020281564,0.0,0.09486732741138504
0.35306748466257665,0.3002064809028564,0.5666914888957422,0.0,0.1024858853884017
0.358997955010225,0.3457170499062354,0.6036795304218572,0.0,0.11253415593194516
0.36192910702113157,0.38248456038929335,0.593035174558679,0.0,0.09404092047261337
0.3491138377641445,0.41843049235751495,0.6105217048490772,0.0,0.09846048384793343
0.35010224948875257,0.44131750980328266,0.6047746287616178,0.0,0.09408852455894812
0.33926380368098163,0.4741644997547002,0.592903762757885,0.0,0.10874296649624404
0.3323449216087253,0.48705491197797623,0.5686188619737891,0.0,0.10780230975026894
0.3136332651670074,0.4926590617911678,0.6026369968022891,0.0,0.1106357049689145
0.3136332651670074,0.5123777386491355,0.6001138902273055,0.0,0.1000618853122352
0.30473755964553506,0.5251075052730413,0.61369310964119,0.0,0.11139737035027086
0.2889570552147239,0.53235688901742,0.594156555258678,0.0,0.1018727447564099
0.28108384458077706,0.5473200489520221,0.5877173770204536,0.0,0.08559024306646479
0.266291751874574,0.5583032643767871,0.6230102063165077,0.0,0.10683309055249302
0.25937286980231766,0.5702880928845013,0.6082176179421026,0.0,0.19070006569363912
0.2514996591683709,0.5786864814002197,0.7597091418809327,0.0,0.29326211762017645
0.24458077709611448,0.5861320366909248,0.748026632791607,0.0,0.2627974065293765
0.24458077709611448,0.592068723031451,0.7538788383196788,0.0,0.2881342054401949
0.24458077709611448,0.5911801371151252,0.7454334399229197,0.0,0.2921995944131845
0.23670756646216773,0.5952968018654403,0.7732095142143862,0.0,0.2686965049079813
0.23176550783912753,0.6012432988328565,0.7879013535415424,0.0,0.27658545409537966
0.22583503749147926,0.6080174820452207,0.7779140566822775,0.0,0.26400083783191947
0.22092706203135648,0.617527340802937,0.7367953042183331,0.0,0.2787562004322452
0.21104294478527608,0.6236066911481434,0.7706688860659483,0.0,0.2766425789989813
0.21104294478527608,0.6333709156860653,0.8042226991983625,0.0,0.27114335494558855
0.20712338104976136,0.6383508336197613,0.763852993998853,0.0,0.29548998886064387
0.20218132242672116,0.6392805613154275,0.7414691839327361,0.0,0.29193491569316316
0.19526244035446483,0.6448536942441613,0.7725393140303822,0.0,0.29804156788818753
0.19526244035446483,0.6532597071746495,0.7601909851504729,0.0,0.2922034027400912
0.18738922972051808,0.6589759413504875,0.6926015156161043,0.0,0.29921262841202284
0.1814587593728697,0.6658685489406472,0.6468088834376999,0.0,0.29453981129740175
0.1814587593728697,0.6753966079142656,0.6568399842306007,0.0,0.29111612540820503
0.1814587593728697,0.6783704029510039,0.6556572780235683,0.0,0.27490598192948884
0.17655078391274714,0.6789240611704885,0.6328222874413996,0.0,0.292172936124837
0.18244717109747777,0.6837913891799854,0.6111086775592298,0.0,0.2917616368189046
0.18244717109747777,0.6859088722568248,0.6426343685662914,0.0,0.3009854045871298
0.1775391956373551,0.685049089685185,0.7089228612729244,0.0,0.30247636457113475
0.1725971370143149,0.686687983601223,0.6332296640238155,0.0,0.3006369426751591
0.1725971370143149,0.6903564475392101,0.6332296640238155,0.0,0.30061980520407877
0.1676550783912747,0.6924588457524188,0.5738140084979477,0.0,0.3001609018118116
0.1676550783912747,0.6946457274002543,0.6356388803714594,0.0,0.30111869602886715
0.33333333333333337,0.6975654820061421,0.6306890358753776,0.08333333333333337,0.2859177591804481
0.16274710293115202,0.6982781871573839,0.5869727101493822,0.0,0.29441413650947795
0.15780504430811182,0.7013305491921981,0.5633886723027786,0.0,0.29958584444888753
0.1528629856850715,0.7039158816627975,0.6416838232073587,0.0,0.2941704035874439
0.1479209270620313,0.7062791769649215,0.6649305707652502,0.0,0.2991954909409424
0.1479209270620313,0.7075932270875236,0.652604143852102,0.0,0.28545695162472756
0.14301295160190874,0.7090776651172572,0.6895001971176953,0.0,0.2802090771471823
0.14301295160190874,0.709552756338666,0.6584607297735374,0.0,0.29958394028543417
0.14301295160190874,0.7108976867074683,0.7666345437820041,0.0,0.29937829063246796
0.13807089297886843,0.7108941341127727,0.667615751894516,0.0,0.2921139070577819
0.13807089297886843,0.7121301637903291,0.7038416049761054,0.0,0.2852950977311893
0.13312883435582823,0.7127310988469167,0.7036444872749712,0.0,0.2871326154637113
0.13312883435582823,0.7134600639508039,0.7844671251477848,0.0,0.2915997829253663
0.12822085889570556,0.7137659970093985,0.7203118840071738,0.0,0.29958394028543417
0.12822085889570556,0.7160161011789901,0.6604319067852202,0.0,0.17706435120390734
0.1321745057941377,0.7166157245083056,0.7021332515659537,0.0,0.06175202079346492
0.12822085889570556,0.7149941016680185,0.7158438827806322,0.0,0.015084782877762215
0.12327880027266536,0.7153337843762216,0.6424460116518276,0.0,0.014745841783058655
0.11734832992501709,0.7158283465493273,0.6821586578474808,0.0,0.01624061009397043
0.11342876618950237,0.7160720408816202,0.7176836479915778,0.0,0.014622071158588268
0.10749829584185411,0.7198965457096989,0.7325988873801066,0.0,0.015326611636342857
0.08776414451261072,0.7210753922764817,0.6612641815234497,0.0,0.013517656355621521
0.0739604635310156,0.726063850101273,0.6506198256603284,0.0,0.012573191282739704
0.0739604635310156,0.7348597329719526,0.6720662315476034,0.0,0.014018451343863314
0.07890252215405591,0.7417150793092856,0.6399754697972071,0.0,0.013696647720240318
0.07890252215405591,0.7442696681719422,0.5491699154583785,0.0,0.013346281644816382
0.09072937968643491,0.7458644279308003,0.42187568443648615,0.0,0.014947683109118037
0.07890252215405591,0.7402594036327604,0.4552542818345273,0.0,0.013671893595346207
0.07297205180640753,0.7421066845553473,0.44360243549868983,0.0,0.01322060685689258
0.07297205180640753,0.7453887355010583,0.4208243900301909,0.0,0.013138727828396757
0.08582140422631224,0.7472881439188904,0.4384773752682918,0.0,0.014667771081469605
0.09567143830947511,0.7454178394499109,0.45395768540015524,0.0,0.014816295830834103
0.11639400136332645,0.7419063728698182,0.4652152963336107,0.0,0.017847724048632385
0.13118609406952964,0.731491258328358,0.4424197292916574,0.0,0.01585596907638548
0.1508861622358555,0.7201360725751372,0.44509176924088933,0.0,0.016063522892805104
0.1725971370143149,0.7055312737985415,0.46176354636645556,0.0,0.017567812020983842
0.1893660531697342,0.684089670496159,0.5358535196460252,0.0,0.018841697371302313
0.2011929107021131,0.6359306421472047,0.4377327083971636,0.0,0.018615101920348875
0.21895023858214047,0.566725468940792,0.15011608042402713,0.0,0.05866537183551829
0.24062713019768234,0.5296339618214946,0.10504183275662626,0.0,0.1762969733321908
0.2564076346284935,0.47164719947252176,0.10596171536201382,0.0,0.28822179695905087
0.2613496932515338,0.4467292046307526,0.12994436900430628,0.0,0.28043757676158915
0.28108384458077706,0.43228331614765647,0.09286433921766957,0.0,0.28671369950396547
0.30276073619631905,0.4080640483633846,0.12562968154537657,0.0,0.28256071901211993
0.29093387866394005,0.39006657630778696,0.10596171536201382,0.0,0.28899298315767424
0.28796864349011586,0.389170270329911,0.11367120767442884,0.0,0.28849980482324605
0.303749147920927,0.38980272783250947,0.11478820798106426,0.08333333333333337,0.28814372625746193
0.2978527607361964,0.37842319314179795,0.11903718953959697,0.08333333333333337,0.2808888635000428
0.16274710293115202,0.3679248385738546,0.14021639143197717,0.0,0.300387497262765
0.3106680299931833,0.35318878508708207,0.09000394235403064,0.08333333333333337,0.2793026953433682
0.29884117246080444,0.37473225221044837,0.10256691050858535,0.08333333333333337,0.2785886340483466
0.3254601226993865,0.35367561353481203,0.11374567436155303,0.08333333333333337,0.27912560814220294
0.3550443081117928,0.3348629986263074,0.10596171536201382,0.08333333333333337,0.27618367560671414
0.36489434219495565,0.32367333645825036,0.12184502168292966,0.08333333333333337,0.2859387049784354
0.3432174505794138,0.31539633737051564,0.09671908537387708,0.08333333333333337,0.2755210267249341
0.3471370143149284,0.31126430081622913,0.12541066187742445,0.08333333333333337,0.2767644454599983
0.36785957736877983,0.34177841114164753,0.09991677252617137,0.08333333333333337,0.2691230375215407
0.3599863667348331,0.34621515101021105,0.10578649962764075,0.08333333333333337,0.27689202441137545
0.3777096114519428,0.34861009173277746,0.15692321170439527,0.08333333333333337,0.2859463216322489
0.358997955010225,0.3518792303631524,0.12124928818604985,0.08333333333333337,0.28527986442356207
0.3885821404226313,0.3384381932897089,0.10596171536201382,0.08333333333333337,0.28344996334485356
0.37280163599182004,0.3305479077984168,0.12751325068990127,0.08333333333333337,0.28522654784686713
0.3402522154055897,0.37132448040399024,0.10596171536201382,0.08333333333333337,0.28410499557281993
0.33432174505794143,0.3946284904840677,0.12026808007357204,0.08333333333333337,0.28661849133129585
0.3284253578732106,0.4030959086474869,0.10051250602305117,0.08333333333333337,0.287661972903754
0.3284253578732106,0.40873434099949113,0.10596171536201382,0.08333333333333337,0.28764483543267355
0.31264485344239945,0.4137137123801572,0.10596171536201382,0.08333333333333337,0.28969181114506865
0.29093387866394005,0.4212709557825619,0.10596171536201382,0.08333333333333337,0.27983395694686436
0.27416496250852085,0.43983129547620115,0.1795961277322249,0.08333333333333337,0.2864299791494102
0.2564076346284935,0.4629290910980244,0.3827850540978375,0.08333333333333337,0.29348300058076987
0.2465576005453306,0.4847083138709216,0.4187218012177709,0.08333333333333337,0.28688507421477066
0.2465576005453306,0.49644373656717833,0.4431643961627856,0.08333333333333337,0.29145316233945523
0.2297886843899114,0.5098391774540864,0.43146874589336903,0.08333333333333337,0.2956537469176354
0.22583503749147926,0.5319212862524355,0.3853432038196729,0.08333333333333337,0.29779973912960694
0.2061349693251533,0.5411079272119804,0.3895045775110475,0.08333333333333337,0.2809783591823522
0.20218132242672116,0.5619155289994548,0.4286390117832184,0.08333333333333337,0.29878038330810314
0.19526244035446483,0.572859501916659,0.393227911866461,0.08333333333333337,0.29729132748755155
0.18738922972051808,0.5765588461008464,0.3793420649174095,0.08333333333333337,0.2989117705863871
0.18738922972051808,0.5798383965664446,0.5086074729510983,0.08333333333333337,0.2977159559376577
0.18738922972051808,0.5814577238840054,0.43571772745190174,0.08333333333333337,0.29673721592261487
0.19233128834355828,0.5784702103662118,0.4294099610145281,0.08333333333333337,0.298102501118696
0.19233128834355828,0.5698275673013447,0.4354987077839496,0.08333333333333337,0.2982795883198614
0.18738922972051808,0.5699580568372794,0.45146962197202356,0.08333333333333337,0.2992392867003703
0.17655078391274714,0.578476154130414,0.406018660475695,0.08333333333333337,0.3008597297992059
0.1676550783912747,0.5910370495318467,0.4440404748345941,0.08333333333333337,0.29790256395609
0.1676550783912747,0.5987338005951827,0.4163388672302517,0.08333333333333337,0.30058553026191764
0.17160872528970694,0.5998232174224164,0.4061938762101249,0.08333333333333337,0.297439852236916
0.17160872528970694,0.5999419150767269,0.4189846248193021,0.08333333333333337,0.29174830767473087
0.17160872528970694,0.6007698472705382,0.4634018134828466,0.08333333333333337,0.2868527034360629
0.17160872528970694,0.6013414051017584,0.4004993648429718,0.08333333333333337,0.2693610579532147
0.1676550783912747,0.6017408397199764,0.4760611502912866,0.08333333333333337,0.2818676035150857
0.15681663258350376,0.6062555043868055,0.426343685662971,0.08333333333333337,0.28379271276646384
0.14301295160190874,0.6162782075164842,0.43604625695388677,0.08333333333333337,0.3040720535450763
0.14301295160190874,0.6284731173451406,0.496710324587184,0.08333333333333337,0.2910228213989889
0.14301295160190874,0.6284487000885212,0.481335143895933,0.08333333333333337,0.3003475098302438
0.14301295160190874,0.6288984175855078,0.42444259494504877,0.08333333333333337,0.27400912094294166
0.2830606680299932,0.6315840152094778,0.4636646370843778,0.08333333333333337,0.2732074681290643
0.13312883435582823,0.637323682846481,0.42203337859740486,0.08333333333333337,0.28698028238744017
0.12822085889570556,0.6442309243940214,0.4054316877655424,0.08333333333333337,0.28514657298182483
0.1222903885480573,0.6481351713091906,0.4599982478426341,0.08333333333333337,0.24844953490807647
0.1222903885480573,0.6522129214837631,0.38409917210560707,0.08333333333333337,0.13135300334180683
0.11145194274028625,0.6471175442224598,0.4348153664199117,0.0,0.08707739472356307
0.11145194274028625,0.6505165575166106,0.45422488939510686,0.0,0.08118781716222517
0.11145194274028625,0.6476981201786766,0.4301546278855426,0.0,0.07818875972313466
0.10354464894342197,0.6443845057954776,0.43129353015899596,0.0,0.08664514961964331
0.10354464894342197,0.6473941000556871,0.42533619519031163,0.0,0.08348233412356115
0.10354464894342197,0.6454491501066223,0.4208857155372243,0.0,0.07539535193701025
0.10354464894342197,0.6437288197891003,0.44537649480923847,0.0,0.07962449896699125
0.1055214723926381,0.6391598414149057,0.4924438214551401,0.08333333333333337,0.0785886340483467
0.1055214723926381,0.6367909302803975,0.41099478733190153,0.08333333333333337,0.08856645054411466
0.09863667348329919,0.6380309634588992,0.3943230102063353,0.08333333333333337,0.08727352355926227
0.09863667348329919,0.6419212869356269,0.42888431381135206,0.08333333333333337,0.0828558643473955
0.09863667348329919,0.6398937528237151,0.4122388190459674,0.08333333333333337,0.08301010158712024
0.09369461486025898,0.6374029740273218,0.449296946865843,0.08333333333333337,0.08608342140089298
0.09369461486025898,0.6411812951243577,0.4684392658460297,0.08333333333333337,0.09291175154475262
0.08677573278800266,0.6433028090297941,0.4550352621665752,0.08333333333333337,0.10139860805651557
0.08677573278800266,0.6465385259423787,0.3939901003109867,0.08333333333333337,0.09611836280026276
0.08677573278800266,0.6494685420814066,0.3892855578430954,0.08333333333333337,0.09073910104443361
